ask,asset_class,atr15_pct,atr1_pct,atr5_pct,bid,btc_atr15_pct,btc_atr1_pct,btc_atr5_pct,btc_atr60_pct,btc_ema21_1,btc_ema21_15,btc_ema21_5,btc_ema21_60,btc_ema9_1,btc_ema9_15,btc_ema9_5,btc_ema9_60,btc_macd1,btc_macd15,btc_macd5,btc_macd60,btc_macd_signal1,btc_macd_signal15,btc_macd_signal5,btc_macd_signal60,btc_price,btc_ret_15m_pct,btc_ret_1h_pct,btc_ret_1m_pct,btc_ret_5m_pct,btc_rsi1,btc_rsi15,btc_rsi5,btc_rsi60,btc_volume_ratio1,btc_volume_ratio15,btc_volume_ratio5,btc_volume_ratio60,cluster_30m_id,cluster_5m_id,concurrent_core_count,concurrent_crypto_count,concurrent_long_count,concurrent_short_count,crowding_state,decision_created_at_jst,direction,direction_imbalance,entry_price,entry_time_jst,evaluation_mode,evaluation_phase,event_id,forward_start_jst,funding_rate,git_commit_hash,has_high_edge,has_oi_funding,has_pullback,has_trend_volume,majority_count,majority_direction,majority_ratio,minority_count,oi,oi_change_pct,persistence_category,persistence_score,price,prior_long_count,prior_short_count,prior_total_count,reference_row_hash,reference_strategy,scan_bucket_jst,signal_price,snapshot_id,source_cutoff_jst,source_row_hashes,source_scan_time,spec_hash,spec_version,spread_pct,strategy_count,strategy_set,symbol,ticker_time_jst,volume_ratio1,volume_ratio15,volume_ratio5
1.5438,UNKNOWN,0.4711610556229236,0.18744619599929538,0.2814007090557318,1.5433,0.17687436676798207,0.058586626139819596,0.08429584599797317,0.6678740290442421,84490.63147932463,84294.80768359432,84359.97060103946,84224.07585268108,84556.44536489356,84309.97981138973,84435.1464294269,84248.79374515562,61.21257667828468,24.627374355099164,59.90123403616599,-56.86268288694555,43.178050467120116,28.039809129266704,26.556490513287116,-156.34159477217693,84600.0,0.0052153896666639775,0.1600279217857631,-0.004018751019455695,0.2270265791545129,70.77771845524136,56.64147941936803,83.05288461538288,66.28959922301235,1.070044853708244,0.44733050424954246,2.6763791026395403,0.4201582334155344,202609250900_LONG,202609250910_LONG,0,0,0,0,OPPOSITE,2026-09-25T09:23:47.299268+09:00,LONG,-0.6666666666666666,1.5433,2026-09-25T09:13:30.808000+09:00,FORWARD,SHAKEDOWN,511_202609250910_XRP_USDT_LONG,2026-09-25T06:40:00+09:00,2.3e-05,467b1e62cdfd98ae47b777cec248f17a5ae88c7f,False,True,False,False,5,SHORT,0.8333333333333334,1,225577541.0,0.5372920671993986,LOW,2,1.5433,1,5,6,7c4cdf6940a1e0514b234d9c80dd0e0d0cac6043543416fb81383ed56e41a8aa,OI_FUNDING,2026-09-25T09:10:00+09:00,1.5433,ffba97a839cc32bcbefc3f71f37fc39a21c9fcccce6c6b513bba90e7774ec907,2026-09-25T09:23:47.299268+09:00,"[""7c4cdf6940a1e0514b234d9c80dd0e0d0cac6043543416fb81383ed56e41a8aa""]",2026-09-25T09:13:30.808000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.03239810795050651,1,OI_FUNDING,XRP_USDT,2026-09-25 09:13:23.883,1.8428389852121538,0.5499949888543065,2.4294959832242347
10.251,UNKNOWN,1.0294691647150653,0.12615702018512265,0.42586706813873015,10.25,0.1861589998189238,0.05390857888776782,0.09502199922705346,0.6680761892149739,84534.66807982727,84324.94419772716,84396.60106520078,84224.07585268108,84557.6609358786,84373.24384911213,84482.8617148343,84248.79374515562,32.96646034895093,48.323744210836594,73.94649837932957,-56.86268288694555,42.2121163553074,32.08398679638416,43.48752013514367,-156.34159477217693,84574.4,0.30366207933852996,0.1600279217857631,0.031106553547611784,-0.12466573630183524,46.75423086637865,62.382472181489206,64.15448571811683,66.28959922301235,0.4964011445872007,1.4839299194995286,0.8973667397507236,0.4201582334155344,202609250900_SHORT,202609250920_SHORT,2,0,0,2,OPPOSITE,2026-09-25T09:34:16.868836+09:00,SHORT,0.2727272727272727,10.248,2026-09-25T09:23:43.853000+09:00,FORWARD,SHAKEDOWN,511_202609250920_AVAX_USDT_SHORT,2026-09-25T06:40:00+09:00,7.3e-05,2ffae1344c8c2e7d39104838ab4b55ffbddfb767,False,False,True,False,7,LONG,0.6363636363636364,4,49217630.0,-0.5028989781264841,LOW,1,10.248,7,4,11,6038384f416a09fc4ca94cdc62e9fed09c182847311be04efa58da9452071508,PULLBACK,2026-09-25T09:20:00+09:00,10.248,73ac8e0ea71bad33a7eafa87f7dd15d78c4c03d0c2f4a977b4a59e4f1bbe2ea4,2026-09-25T09:34:16.868836+09:00,"[""6038384f416a09fc4ca94cdc62e9fed09c182847311be04efa58da9452071508""]",2026-09-25T09:23:43.853000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.009758001561274843,1,PULLBACK,AVAX_USDT,2026-09-25 09:23:11.836,0.8272742038733841,0.3854735837865167,0.1764840954481857
8.025,UNKNOWN,0.7868268802848237,0.20382732532265643,0.3951935914552728,8.024,0.1861589998189238,0.05390857888776782,0.09502199922705346,0.6680761892149739,84534.66807982727,84324.94419772716,84396.60106520078,84224.07585268108,84557.6609358786,84373.24384911213,84482.8617148343,84248.79374515562,32.96646034895093,48.323744210836594,73.94649837932957,-56.86268288694555,42.2121163553074,32.08398679638416,43.48752013514367,-156.34159477217693,84574.4,0.30366207933852996,0.1600279217857631,0.031106553547611784,-0.12466573630183524,46.75423086637865,62.382472181489206,64.15448571811683,66.28959922301235,0.4964011445872007,1.4839299194995286,0.8973667397507236,0.4201582334155344,202609250900_SHORT,202609250920_SHORT,2,0,0,2,OPPOSITE,2026-09-25T09:34:16.868836+09:00,SHORT,0.2727272727272727,8.025,2026-09-25T09:23:47.064000+09:00,FORWARD,SHAKEDOWN,511_202609250920_INJ_USDT_SHORT,2026-09-25T06:40:00+09:00,0.00017,2ffae1344c8c2e7d39104838ab4b55ffbddfb767,False,False,True,False,7,LONG,0.6363636363636364,4,3412822.0,0.7291066222880602,LOW,1,8.025,7,4,11,f049e4fcd6fc34444cd1c7bacd3fb57bbc7a4b7412b06bf15d1c2591706958da,PULLBACK,2026-09-25T09:20:00+09:00,8.025,73ac8e0ea71bad33a7eafa87f7dd15d78c4c03d0c2f4a977b4a59e4f1bbe2ea4,2026-09-25T09:34:16.868836+09:00,"[""f049e4fcd6fc34444cd1c7bacd3fb57bbc7a4b7412b06bf15d1c2591706958da""]",2026-09-25T09:23:47.064000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.012461059190046383,1,PULLBACK,INJ_USDT,2026-09-25 09:23:11.849,0.5931343925750637,0.8832535675219944,1.6962037015642693
298.13,UNKNOWN,1.0212300788216997,0.21143777688280427,0.53890263314347,298.1,0.1861589998189238,0.05390857888776782,0.09502199922705346,0.6680761892149739,84534.66807982727,84324.94419772716,84396.60106520078,84224.07585268108,84557.6609358786,84373.24384911213,84482.8617148343,84248.79374515562,32.96646034895093,48.323744210836594,73.94649837932957,-56.86268288694555,42.2121163553074,32.08398679638416,43.48752013514367,-156.34159477217693,84574.4,0.30366207933852996,0.1600279217857631,0.031106553547611784,-0.12466573630183524,46.75423086637865,62.382472181489206,64.15448571811683,66.28959922301235,0.4964011445872007,1.4839299194995286,0.8973667397507236,0.4201582334155344,202609250900_LONG,202609250920_LONG,2,0,0,2,MATCH,2026-09-25T09:34:16.868836+09:00,LONG,0.2727272727272727,297.96,2026-09-25T09:23:33.263000+09:00,FORWARD,SHAKEDOWN,511_202609250920_TAO_USDT_LONG,2026-09-25T06:40:00+09:00,5e-05,2ffae1344c8c2e7d39104838ab4b55ffbddfb767,False,True,False,False,7,LONG,0.6363636363636364,4,41159762.0,1.5955605938951427,LOW,1,297.96,7,4,11,029f5156c3d62273dd46b8d5d0eff8c275319756da749f98273307ca9f9f0d74,OI_FUNDING,2026-09-25T09:20:00+09:00,297.96,73ac8e0ea71bad33a7eafa87f7dd15d78c4c03d0c2f4a977b4a59e4f1bbe2ea4,2026-09-25T09:34:16.868836+09:00,"[""029f5156c3d62273dd46b8d5d0eff8c275319756da749f98273307ca9f9f0d74""]",2026-09-25T09:23:33.263000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.010068465565838607,1,OI_FUNDING,TAO_USDT,2026-09-25 09:23:11.826,0.07110626674934505,0.7472525290631298,1.6581815082585474
71.22,UNKNOWN,0.8236356340288917,0.15650080256821852,0.36215890850722304,71.2,0.1787313345188473,0.04720710849320665,0.0952253647249749,0.6683772871197684,84559.36856957282,84353.03199110078,84433.5969313117,84224.07585268108,84564.57127823378,84425.37507929029,84529.13949749128,84248.79374515562,15.774944786098786,66.94437303900486,85.88398014652194,-56.86268288694555,28.052983120529674,39.04479338661169,57.690448281511266,-156.34159477217693,84536.3,0.008980659676709567,0.1600279217857631,0.0257943903117251,0.05982268367395368,51.968288682341424,63.67517643983616,71.50874445314409,66.28959922301235,0.962137002127389,0.9412984120628529,0.6428489142920201,0.4201582334155344,202609250930_SHORT,202609250930_SHORT,0,0,0,0,OPPOSITE,2026-09-25T09:44:05.678882+09:00,SHORT,0.3333333333333333,71.2,2026-09-25T09:33:56.442000+09:00,FORWARD,SHAKEDOWN,511_202609250930_LTC_USDT_SHORT,2026-09-25T06:40:00+09:00,0.0001,9273025e5501eab036b2665ffaf984f04465014d,False,True,False,False,8,LONG,0.6666666666666666,4,106759275.0,4.632182255210092,LOW,1,71.2,8,4,12,d5b26806f9570335acebdcbd4fe3ae503926e9027be1e802681781080e3f03ad,OI_FUNDING,2026-09-25T09:30:00+09:00,71.2,4bbd6a4d3ca283f3aeae35fc8a89c9ce0ed96a1b8cd4952a00f3b6da05949feb,2026-09-25T09:44:05.678882+09:00,"[""d5b26806f9570335acebdcbd4fe3ae503926e9027be1e802681781080e3f03ad""]",2026-09-25T09:33:56.442000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.028089887640443845,1,OI_FUNDING,LTC_USDT,2026-09-25 09:33:36.919,0.7037339231479528,1.637154014731428,1.2043809714389029
91.316,UNKNOWN,0.4528033289531298,0.07188223515424542,0.21283086164820977,91.315,0.17860562479798794,0.05213869111367446,0.10310373395774726,0.6679071875570995,84571.94244915442,84353.03199110078,84454.9510873075,84224.07585268108,84585.82792634821,84425.37507929029,84539.37327839146,84248.79374515562,15.657514567894395,66.94437303900486,82.13144514652959,-56.86268288694555,13.357049154302183,39.04479338661169,66.67136825415008,-156.34159477217693,84595.8,0.008980659676709567,0.1600279217857631,-0.042891526973811246,0.033356241106494704,45.87458745874594,63.67517643983616,61.11528822055132,66.28959922301235,1.0978382932207884,0.9412984120628529,0.6652100754310256,0.4201582334155344,202609250930_SHORT,202609250940_SHORT,0,0,0,0,OPPOSITE,2026-09-25T09:53:56.357713+09:00,SHORT,0.2727272727272727,91.32,2026-09-25T09:43:53.110000+09:00,FORWARD,SHAKEDOWN,511_202609250940_HYPE_USDT_SHORT,2026-09-25T06:40:00+09:00,-4.2e-05,ac9e7215f931227e79fdb1daef94915ebcda27c0,False,True,False,False,7,LONG,0.6363636363636364,4,9090144.0,2.112080218159172,LOW,1,91.32,7,4,11,f48c3185001e3a66e5e487ab8f613fd63fac982ea43671c2f83adf0461600652,OI_FUNDING,2026-09-25T09:40:00+09:00,91.32,39fc7e5e243cdedf0792f0838bd2744a0cd533b0c6392686285b55faefba3531,2026-09-25T09:53:56.357713+09:00,"[""f48c3185001e3a66e5e487ab8f613fd63fac982ea43671c2f83adf0461600652""]",2026-09-25T09:43:53.110000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.0010950503723223554,1,OI_FUNDING,HYPE_USDT,2026-09-25 09:43:33.826,0.20270386045475572,1.7766458308441757,3.926379598531104
1764.31,UNKNOWN,0.209391017076784,0.06032339819110813,0.16202297957101464,1764.3,0.17860562479798794,0.05213869111367446,0.10310373395774726,0.6679071875570995,84571.94244915442,84353.03199110078,84454.9510873075,84224.07585268108,84585.82792634821,84425.37507929029,84539.37327839146,84248.79374515562,15.657514567894395,66.94437303900486,82.13144514652959,-56.86268288694555,13.357049154302183,39.04479338661169,66.67136825415008,-156.34159477217693,84595.8,0.008980659676709567,0.1600279217857631,-0.042891526973811246,0.033356241106494704,45.87458745874594,63.67517643983616,61.11528822055132,66.28959922301235,1.0978382932207884,0.9412984120628529,0.6652100754310256,0.4201582334155344,202609250930_LONG,202609250940_LONG,0,0,0,0,MATCH,2026-09-25T09:53:56.357713+09:00,LONG,0.2727272727272727,1764.3,2026-09-25T09:43:54.928000+09:00,FORWARD,SHAKEDOWN,511_202609250940_SNDKSTOCK_USDT_LONG,2026-09-25T06:40:00+09:00,3.2e-05,ac9e7215f931227e79fdb1daef94915ebcda27c0,False,True,False,False,7,LONG,0.6363636363636364,4,39254705.0,0.7331415963460398,LOW,1,1764.3,7,4,11,f3ad36e7daa82fe4f0ebeb0a8a7be7244a20579b2340f61c53b381ae931524f8,OI_FUNDING,2026-09-25T09:40:00+09:00,1764.3,39fc7e5e243cdedf0792f0838bd2744a0cd533b0c6392686285b55faefba3531,2026-09-25T09:53:56.357713+09:00,"[""f3ad36e7daa82fe4f0ebeb0a8a7be7244a20579b2340f61c53b381ae931524f8""]",2026-09-25T09:43:54.928000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.0005667970299830474,1,OI_FUNDING,SNDKSTOCK_USDT,2026-09-25 09:43:33.822,6.97190703237918,0.5260776236242289,1.2014141115635688
93.63,UNKNOWN,0.23649318747043577,0.05645321249294188,0.1258754062342649,93.61,0.17860562479798794,0.05213869111367446,0.10310373395774726,0.6679071875570995,84571.94244915442,84353.03199110078,84454.9510873075,84224.07585268108,84585.82792634821,84425.37507929029,84539.37327839146,84248.79374515562,15.657514567894395,66.94437303900486,82.13144514652959,-56.86268288694555,13.357049154302183,39.04479338661169,66.67136825415008,-156.34159477217693,84595.8,0.008980659676709567,0.1600279217857631,-0.042891526973811246,0.033356241106494704,45.87458745874594,63.67517643983616,61.11528822055132,66.28959922301235,1.0978382932207884,0.9412984120628529,0.6652100754310256,0.4201582334155344,202609250930_SHORT,202609250940_SHORT,0,0,0,0,OPPOSITE,2026-09-25T09:53:56.357713+09:00,SHORT,0.2727272727272727,93.63,2026-09-25T09:43:55.811000+09:00,FORWARD,SHAKEDOWN,511_202609250940_USOIL_USDT_SHORT,2026-09-25T06:40:00+09:00,-9e-06,ac9e7215f931227e79fdb1daef94915ebcda27c0,False,False,False,True,7,LONG,0.6363636363636364,4,59955252.0,-0.2914875597710148,LOW,1,93.63,7,4,11,a9d8fd38a8231c3b8711237cd50801d0f764013244359276fc9775b12038a96c,TREND_VOLUME,2026-09-25T09:40:00+09:00,93.63,39fc7e5e243cdedf0792f0838bd2744a0cd533b0c6392686285b55faefba3531,2026-09-25T09:53:56.357713+09:00,"[""a9d8fd38a8231c3b8711237cd50801d0f764013244359276fc9775b12038a96c""]",2026-09-25T09:43:55.811000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.021360674997325666,1,TREND_VOLUME,USOIL_USDT,2026-09-25 09:43:33.807,5.092151365806004,0.31933669458684855,2.314351940130345
1.5486,UNKNOWN,0.5410766179251809,0.1886618386456937,0.3298122607131331,1.5485,0.17860562479798794,0.05213869111367446,0.10310373395774726,0.6679071875570995,84571.94244915442,84353.03199110078,84454.9510873075,84224.07585268108,84585.82792634821,84425.37507929029,84539.37327839146,84248.79374515562,15.657514567894395,66.94437303900486,82.13144514652959,-56.86268288694555,13.357049154302183,39.04479338661169,66.67136825415008,-156.34159477217693,84595.8,0.008980659676709567,0.1600279217857631,-0.042891526973811246,0.033356241106494704,45.87458745874594,63.67517643983616,61.11528822055132,66.28959922301235,1.0978382932207884,0.9412984120628529,0.6652100754310256,0.4201582334155344,202609250930_LONG,202609250940_LONG,0,0,0,0,MATCH,2026-09-25T09:53:56.357713+09:00,LONG,0.2727272727272727,1.5485,2026-09-25T09:43:41.640000+09:00,FORWARD,SHAKEDOWN,511_202609250940_XRP_USDT_LONG,2026-09-25T06:40:00+09:00,2.7e-05,ac9e7215f931227e79fdb1daef94915ebcda27c0,False,False,False,True,7,LONG,0.6363636363636364,4,224253981.0,-0.9420900378850797,LOW,1,1.5485,7,4,11,96bc610d53687866e43f6f7177b8aa1844ad69fa2febf04b04ac506910399f46,TREND_VOLUME,2026-09-25T09:40:00+09:00,1.5485,39fc7e5e243cdedf0792f0838bd2744a0cd533b0c6392686285b55faefba3531,2026-09-25T09:53:56.357713+09:00,"[""96bc610d53687866e43f6f7177b8aa1844ad69fa2febf04b04ac506910399f46""]",2026-09-25T09:43:41.640000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.006457862447529156,1,TREND_VOLUME,XRP_USDT,2026-09-25 09:43:33.830,1.6126141008108057,1.6798877653897097,1.586973318752758
0.23447,UNKNOWN,1.0317629503304206,0.4580199165575409,0.7394098121022008,0.23446,0.18072630063051767,0.04647175333313232,0.11460836440881794,0.6681306986388729,84573.91005245032,84371.41157937613,84477.42271873866,84224.07585268108,84578.09155244015,84451.34006343235,84556.23089816992,84248.79374515562,6.6722566170356,74.49213036338915,80.56971452741709,-56.86268288694555,8.085996125683504,46.124606073041825,71.44683905863494,-156.34159477217693,84567.5,-0.09298874328135309,0.1600279217857631,-0.04066102534339557,0.06599239313490231,50.17921146953332,61.432414256893296,62.243120863809516,66.28959922301235,0.3180480362324941,0.7718564636397962,0.583988344582026,0.4201582334155344,202609250930_LONG,202609250950_LONG,0,0,0,0,OPPOSITE,2026-09-25T10:04:16.114427+09:00,LONG,-0.25,0.23455,2026-09-25T09:53:56.014000+09:00,FORWARD,SHAKEDOWN,511_202609250950_ENA_USDT_LONG,2026-09-25T06:40:00+09:00,5e-05,7c3ba6ddd25fe1432782b125d993012426e3769d,False,False,False,True,5,SHORT,0.625,3,18848088.0,-0.3599880398710438,LOW,2,0.23455,3,5,8,e1d569ecca7c1c2d5b4847ebdce29f1fc2c04ec2093e81251e34e93c6ad37402,TREND_VOLUME,2026-09-25T09:50:00+09:00,0.23455,9594da07245f9a177f874e68bd2357c6a2c4697476119d0074d19eb1c969d090,2026-09-25T10:04:16.114427+09:00,"[""e1d569ecca7c1c2d5b4847ebdce29f1fc2c04ec2093e81251e34e93c6ad37402""]",2026-09-25T09:53:56.014000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.004263483265832445,1,TREND_VOLUME,ENA_USDT,2026-09-25 09:53:16.991,1.5689944513285328,1.0124312601384011,2.878866490396774
1.0355,UNKNOWN,0.7801614127060761,0.2676415810167632,0.562185279713045,1.0354,0.18072630063051767,0.04647175333313232,0.11460836440881794,0.6681306986388729,84573.91005245032,84371.41157937613,84477.42271873866,84224.07585268108,84578.09155244015,84451.34006343235,84556.23089816992,84248.79374515562,6.6722566170356,74.49213036338915,80.56971452741709,-56.86268288694555,8.085996125683504,46.124606073041825,71.44683905863494,-156.34159477217693,84567.5,-0.09298874328135309,0.1600279217857631,-0.04066102534339557,0.06599239313490231,50.17921146953332,61.432414256893296,62.243120863809516,66.28959922301235,0.3180480362324941,0.7718564636397962,0.583988344582026,0.4201582334155344,202609250930_LONG,202609250950_LONG,0,0,0,0,OPPOSITE,2026-09-25T10:04:16.114427+09:00,LONG,-0.25,1.0355,2026-09-25T09:53:34.722000+09:00,FORWARD,SHAKEDOWN,511_202609250950_SUI_USDT_LONG,2026-09-25T06:40:00+09:00,9.5e-05,7c3ba6ddd25fe1432782b125d993012426e3769d,True,False,False,False,5,SHORT,0.625,3,102573072.0,0.24980188869192355,LOW,2,1.0355,3,5,8,8638d9ed13c8cc35f612de7aacb76fb65d46cf8ffef64bba71515b11c8ff8955,HIGH_EDGE,2026-09-25T09:50:00+09:00,1.0355,9594da07245f9a177f874e68bd2357c6a2c4697476119d0074d19eb1c969d090,2026-09-25T10:04:16.114427+09:00,"[""8638d9ed13c8cc35f612de7aacb76fb65d46cf8ffef64bba71515b11c8ff8955""]",2026-09-25T09:53:34.722000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.009657170449057362,1,HIGH_EDGE,SUI_USDT,2026-09-25 09:53:16.969,2.904677289527494,0.6331228797505024,0.44126826661749097
0.23667,UNKNOWN,1.1669501851918878,0.5839275157744879,0.8439200357112681,0.23666,0.17913274774447027,0.04824687007078979,0.12121625313693178,0.6586735603945683,84581.52074616923,84388.61109515428,84496.17462037191,84254.6652147619,84590.50425348047,84473.19205074583,84566.1557748291,84311.15499612328,8.289333938606433,79.98545553213626,75.90943562763277,-25.108861159911612,4.478275297958243,52.88604457248532,73.80571073636484,-130.0609998007429,84653.9,0.0063863606259682805,0.22579089037467062,0.0535406566235446,-0.061692793525326056,60.38011695906449,58.30228119603806,61.00056850483193,65.76641912276611,1.678895611796655,0.49910936036175646,0.5763462055615675,0.48756580553593565,202609251000_LONG,202609251000_LONG,0,0,0,0,MATCH,2026-09-25T10:14:42.242348+09:00,LONG,0.14285714285714285,0.23682,2026-09-25T10:04:15.767000+09:00,FORWARD,SHAKEDOWN,511_202609251000_ENA_USDT_LONG,2026-09-25T06:40:00+09:00,5e-05,3078d6fd320d5202088b17149973a33ff36da699,False,True,False,False,4,LONG,0.5714285714285714,3,19161324.0,1.661898013209616,LOW,1,0.23682,4,3,7,1bdac8ef068856c4933c877f24ba395786dd771ae2a36e57399c89a295ccd126,OI_FUNDING,2026-09-25T10:00:00+09:00,0.23682,e18b1debf406f19d2b0dc21976b16798d18ce6b7840d40382e3a903e51948dc8,2026-09-25T10:14:42.242348+09:00,"[""1bdac8ef068856c4933c877f24ba395786dd771ae2a36e57399c89a295ccd126""]",2026-09-25T10:04:15.767000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.0042226163330724795,1,OI_FUNDING,ENA_USDT,2026-09-25 10:03:34.800,0.6281303357996585,3.159686037205714,1.956692651315754
1.0544,UNKNOWN,0.9190155629901532,0.4849043058960519,0.7185523303850796,1.0543,0.17913274774447027,0.04824687007078979,0.12121625313693178,0.6586735603945683,84581.52074616923,84388.61109515428,84496.17462037191,84254.6652147619,84590.50425348047,84473.19205074583,84566.1557748291,84311.15499612328,8.289333938606433,79.98545553213626,75.90943562763277,-25.108861159911612,4.478275297958243,52.88604457248532,73.80571073636484,-130.0609998007429,84653.9,0.0063863606259682805,0.22579089037467062,0.0535406566235446,-0.061692793525326056,60.38011695906449,58.30228119603806,61.00056850483193,65.76641912276611,1.678895611796655,0.49910936036175646,0.5763462055615675,0.48756580553593565,202609251000_LONG,202609251000_LONG,0,0,0,0,MATCH,2026-09-25T10:14:42.242348+09:00,LONG,0.14285714285714285,1.0547,2026-09-25T10:03:51.864000+09:00,FORWARD,SHAKEDOWN,511_202609251000_SUI_USDT_LONG,2026-09-25T06:40:00+09:00,0.0001,3078d6fd320d5202088b17149973a33ff36da699,False,True,False,True,4,LONG,0.5714285714285714,3,103973135.0,1.3649420580871363,LOW,1,1.0547,4,3,7,86fb2a2483bdaff42f0a91fed7b83b7b65007fb15131d7988be23a6b32cafd43,OI_FUNDING,2026-09-25T10:00:00+09:00,1.0547,e18b1debf406f19d2b0dc21976b16798d18ce6b7840d40382e3a903e51948dc8,2026-09-25T10:14:42.242348+09:00,"[""86fb2a2483bdaff42f0a91fed7b83b7b65007fb15131d7988be23a6b32cafd43"", ""f98376fefd815aa02f98622c313c2e59d45c7a42bf2ae5cf8cc6418fae677833""]",2026-09-25T10:03:51.864000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.009481369109698396,2,OI_FUNDING|TREND_VOLUME,SUI_USDT,2026-09-25 10:03:34.778,3.78249658459974,1.548991429538535,3.2249157428838267
0.252,UNKNOWN,0.5697278911564604,0.2069160997732395,0.4081632653061215,0.2519,0.17907436351842623,0.04400522630596225,0.13100348279814794,0.6584588807978807,84644.4278749648,84388.61109515428,84526.35117134805,84254.6652147619,84681.60544694221,84473.19205074583,84604.07169589127,84311.15499612328,35.40173722218606,79.98545553213626,82.42673645280593,-25.108861159911612,26.19293619916337,52.88604457248532,76.16626246958239,-130.0609998007429,84681.5,0.0063863606259682805,0.22579089037467062,-0.09273231154753925,0.05375315135233478,70.88830255057132,58.30228119603806,66.9477234401344,65.76641912276611,2.7220398185025183,0.49910936036175646,1.0708229650725256,0.48756580553593565,202609251000_LONG,202609251010_LONG,0,0,0,0,MATCH,2026-09-25T10:24:30.907842+09:00,LONG,0.5,0.252,2026-09-25T10:14:32.894000+09:00,FORWARD,SHAKEDOWN,511_202609251010_ADA_USDT_LONG,2026-09-25T06:40:00+09:00,0.0001,6542eeb9ac1186562b071e65014b5c3b4c4aa0ec,True,True,False,False,6,LONG,0.75,2,219618637.0,3.3159094579325603,LOW,2,0.252,6,2,8,07227f98981c5c2d2bed288ee2959683d8888d9acbdf572517e1535f2c170f3d,HIGH_EDGE,2026-09-25T10:10:00+09:00,0.252,68b560fc1bdce80bb77b782f0bd4db7a67fe9f5c4029ee2207ca46e94e24e211,2026-09-25T10:24:30.907842+09:00,"[""07227f98981c5c2d2bed288ee2959683d8888d9acbdf572517e1535f2c170f3d"", ""cb6a7732106d540b193c3009b8f7d757df8d02f41b3833aa670031640f8ebc70""]",2026-09-25T10:14:32.894000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.039682539682535316,2,HIGH_EDGE|OI_FUNDING,ADA_USDT,2026-09-25 10:13:58.038,0.059899588625389084,0.4356938789085944,2.379667561588327
13.402,UNKNOWN,0.5639238009956593,0.19774643683307336,0.4312044943341111,13.4,0.17907436351842623,0.04400522630596225,0.13100348279814794,0.6584588807978807,84644.4278749648,84388.61109515428,84526.35117134805,84254.6652147619,84681.60544694221,84473.19205074583,84604.07169589127,84311.15499612328,35.40173722218606,79.98545553213626,82.42673645280593,-25.108861159911612,26.19293619916337,52.88604457248532,76.16626246958239,-130.0609998007429,84681.5,0.0063863606259682805,0.22579089037467062,-0.09273231154753925,0.05375315135233478,70.88830255057132,58.30228119603806,66.9477234401344,65.76641912276611,2.7220398185025183,0.49910936036175646,1.0708229650725256,0.48756580553593565,202609251000_LONG,202609251010_LONG,0,0,0,0,MATCH,2026-09-25T10:24:30.907842+09:00,LONG,0.5,13.401,2026-09-25T10:14:30.925000+09:00,FORWARD,SHAKEDOWN,511_202609251010_LINK_USDT_LONG,2026-09-25T06:40:00+09:00,0.0001,6542eeb9ac1186562b071e65014b5c3b4c4aa0ec,False,True,False,False,6,LONG,0.75,2,28821919.0,1.1764968955943167,LOW,2,13.401,6,2,8,6a07765e39105921b1910f2d21d4068323fd0f36782cb176513d4970842ef29d,OI_FUNDING,2026-09-25T10:10:00+09:00,13.401,68b560fc1bdce80bb77b782f0bd4db7a67fe9f5c4029ee2207ca46e94e24e211,2026-09-25T10:24:30.907842+09:00,"[""6a07765e39105921b1910f2d21d4068323fd0f36782cb176513d4970842ef29d""]",2026-09-25T10:14:30.925000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.014924259383619815,1,OI_FUNDING,LINK_USDT,2026-09-25 10:13:58.024,2.4795100576669844,0.29679173857448116,2.249937633146502
