ambiguous_deadline_boundary,ambiguous_intrabar,cost_basis,cost_method,cost_settings,cost_status,deadline_jst,event_id,execution_decision_time,exit_ask,exit_bid,exit_data_age_ms,exit_expected_fill_price,exit_price_source,exit_quote_delay_ms,exit_quote_source,exit_quote_timestamp,exit_reference_price,exit_result,exit_timestamp,fee_R,gross_R,missing_cost_inputs,net_R,slippage_R,spread_R,spread_definition,time_exit_audit_price,time_exit_audit_source,time_exit_audit_timestamp,trade_id,unknown_reason
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T13:03:51.864000+09:00,511_202609251000_SUI_USDT_LONG,2026-09-25T10:14:50.118258+09:00,1.0446,1.0444,3174.258,1.0444,KLINE,286944.0,MEXC_TICKER,2026-09-25T10:14:46.944000+09:00,1.0494265,SL,2026-09-25T10:10:00+09:00,,-0.999999999999987,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.896273821939903,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251000_SUI_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T12:43:53.110000+09:00,511_202609250940_HYPE_USDT_SHORT,2026-09-25T10:24:35.621417+09:00,91.588,91.587,3589.417,91.588,KLINE,572032.0,MEXC_TICKER,2026-09-25T10:24:32.032000+09:00,91.77659999999999,SL,2026-09-25T10:15:00+09:00,,-0.9999999999999882,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.4021024967148455,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609250940_HYPE_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T12:43:54.928000+09:00,511_202609250940_SNDKSTOCK_USDT_LONG,2026-09-25T10:24:35.621417+09:00,1774.91,1774.9,3593.417,1774.9,KLINE,572028.0,MEXC_TICKER,2026-09-25T10:24:32.028000+09:00,1773.1214999999997,TP,2026-09-25T10:15:00+09:00,,0.9999999999999758,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.20047610950522682,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609250940_SNDKSTOCK_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T12:13:46.070000+09:00,511_202609250910_USOIL_USDT_SHORT,2026-09-25T10:34:15.318602+09:00,93.3,93.28,3513.6020000000003,93.3,KLINE,551805.0,MEXC_TICKER,2026-09-25T10:34:11.805000+09:00,93.40065,TP,2026-09-25T10:25:00+09:00,,1.000000000000012,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.21444550974752674,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609250910_USOIL_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T12:43:41.640000+09:00,511_202609250940_XRP_USDT_LONG,2026-09-25T10:34:15.318602+09:00,1.5362,1.5361,3488.6020000000003,1.5361,KLINE,251830.0,MEXC_TICKER,2026-09-25T10:34:11.830000+09:00,1.5407575,SL,2026-09-25T10:30:00+09:00,,-0.9999999999999981,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.6144656118824631,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609250940_XRP_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T13:14:32.894000+09:00,511_202609251010_ADA_USDT_LONG,2026-09-25T10:34:15.318602+09:00,0.2494,0.2493,3461.602,0.2493,KLINE,251857.0,MEXC_TICKER,2026-09-25T10:34:11.857000+09:00,0.25074,SL,2026-09-25T10:30:00+09:00,,-0.9999999999999868,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,1.1428571428571623,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251010_ADA_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T13:14:30.925000+09:00,511_202609251010_LINK_USDT_LONG,2026-09-25T10:34:15.318602+09:00,13.332,13.331,3474.602,13.331,KLINE,251844.0,MEXC_TICKER,2026-09-25T10:34:11.844000+09:00,13.333995,SL,2026-09-25T10:30:00+09:00,,-0.9999999999999998,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.059622416237590466,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251010_LINK_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T12:43:55.811000+09:00,511_202609250940_USOIL_USDT_SHORT,2026-09-25T10:44:05.167838+09:00,93.11,93.09,5391.838,93.11,KLINE,239776.0,MEXC_TICKER,2026-09-25T10:43:59.776000+09:00,93.16185,TP,2026-09-25T10:40:00+09:00,,0.9999999999999878,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.06803374986650797,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609250940_USOIL_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T13:24:15.033000+09:00,511_202609251020_LTC_USDT_SHORT,2026-09-25T10:54:08.110144+09:00,71.53,71.51,5347.144,71.53,KLINE,542763.0,MEXC_TICKER,2026-09-25T10:54:02.763000+09:00,71.76704999999998,SL,2026-09-25T10:45:00+09:00,,-0.999999999999963,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.6919198991737497,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251020_LTC_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T13:43:50.246000+09:00,511_202609251040_ADA_USDT_LONG,2026-09-25T11:03:42.116093+09:00,0.2513,0.2512,5122.093,0.2512,KLINE,516994.0,MEXC_TICKER,2026-09-25T11:03:36.994000+09:00,0.2494465,SL,2026-09-25T10:55:00+09:00,,-0.9999999999999928,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-1.3988831272437108,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251040_ADA_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T12:13:31.819000+09:00,511_202609250910_SOL_USDT_LONG,2026-09-25T11:13:01.476627+09:00,118.18,118.17,6648.627,118.17,KLINE,474828.0,MEXC_TICKER,2026-09-25T11:12:54.828000+09:00,118.03724999999999,TP,2026-09-25T11:05:00+09:00,,0.9999999999999712,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.19199659429547836,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609250910_SOL_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T13:33:53.482000+09:00,511_202609251030_HYPE_USDT_SHORT,2026-09-25T11:13:01.476627+09:00,91.88,91.879,3637.627,91.88,KLINE,477839.0,MEXC_TICKER,2026-09-25T11:12:57.839000+09:00,91.88714999999999,SL,2026-09-25T11:05:00+09:00,,-0.9999999999999658,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.030952641364949275,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251030_HYPE_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T13:43:41.499000+09:00,511_202609251040_DOGE_USDT_LONG,2026-09-25T11:13:01.476627+09:00,0.09633,0.09632,3616.627,0.09632,KLINE,177860.0,MEXC_TICKER,2026-09-25T11:12:57.860000+09:00,0.09656039999999999,TP,2026-09-25T11:10:00+09:00,,0.9999999999999832,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.5212323064112905,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251040_DOGE_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T13:53:51.597000+09:00,511_202609251050_LINK_USDT_LONG,2026-09-25T11:13:01.476627+09:00,13.399,13.398,3618.627,13.398,KLINE,177858.0,MEXC_TICKER,2026-09-25T11:12:57.858000+09:00,13.47102,TP,2026-09-25T11:10:00+09:00,,0.9999999999999913,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,1.0895255147717047,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251050_LINK_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T11:15:28.030000+09:00,511_202609250815_SPX500_USDT_SHORT,2026-09-25T11:23:29.949469+09:00,7702.5,7702.4,6038.469,7702.5,MEXC_TICKER,0.0,MEXC_TICKER,2026-09-25T11:23:23.911000+09:00,7702.5,TIME,2026-09-25T11:23:23.911000+09:00,,-0.2756146075742109,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.0,SIGNED_REFERENCE_TO_QUOTE_IMPACT,7702.5,MEXC_TICKER,2026-09-25T11:23:23.911000+09:00,511_202609250815_SPX500_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T14:03:21.782000+09:00,511_202609251100_LINK_USDT_LONG,2026-09-25T11:34:27.961565+09:00,13.375,13.374,5091.5650000000005,13.374,KLINE,562870.0,MEXC_TICKER,2026-09-25T11:34:22.870000+09:00,13.373795000000001,SL,2026-09-25T11:25:00+09:00,,-0.9999999999999928,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.10110854847110079,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251100_LINK_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T14:12:44.729000+09:00,511_202609251110_ADA_USDT_LONG,2026-09-25T11:34:27.961565+09:00,0.2495,0.2494,5076.5650000000005,0.2494,KLINE,562885.0,MEXC_TICKER,2026-09-25T11:34:22.885000+09:00,0.250143,SL,2026-09-25T11:25:00+09:00,,-1.0000000000000064,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.6706443914081007,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251110_ADA_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T14:03:30.608000+09:00,511_202609251100_ARB_USDT_LONG,2026-09-25T11:44:08.412751+09:00,0.21636,0.21635,7513.751,0.21635,KLINE,240899.0,MEXC_TICKER,2026-09-25T11:44:00.899000+09:00,0.2184423,SL,2026-09-25T11:40:00+09:00,,-1.0000000000000062,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,1.9151862986243977,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251100_ARB_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T14:12:20.696000+09:00,511_202609251110_ZEC_USDT_LONG,2026-09-25T11:44:08.412751+09:00,1539.57,1539.56,3499.7509999999997,1539.56,KLINE,244913.0,MEXC_TICKER,2026-09-25T11:44:04.913000+09:00,1548.9961,SL,2026-09-25T11:40:00+09:00,,-0.9999999999999876,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,1.2122586364162082,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251110_ZEC_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T14:23:19.537000+09:00,511_202609251120_WLD_USDT_SHORT,2026-09-25T11:44:08.412751+09:00,0.4319,0.4318,3474.7509999999997,0.4319,KLINE,244938.0,MEXC_TICKER,2026-09-25T11:44:04.938000+09:00,0.436407,TP,2026-09-25T11:40:00+09:00,,1.0000000000000002,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-1.9183766529867834,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251120_WLD_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T14:34:00.068000+09:00,511_202609251130_ONDO_USDT_LONG,2026-09-25T11:44:08.412751+09:00,0.5291,0.5289,595.751,0.5289,KLINE,247817.0,MEXC_TICKER,2026-09-25T11:44:07.817000+09:00,0.5371009999999999,SL,2026-09-25T11:40:00+09:00,,-1.0000000000000027,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,3.038532789922158,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251130_ONDO_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T14:22:59.532000+09:00,511_202609251120_BTC_USDT_LONG,2026-09-25T11:52:56.561228+09:00,84255.4,84255.2,1819.228,84255.2,KLINE,174742.0,MEXC_TICKER,2026-09-25T11:52:54.742000+09:00,84345.553,SL,2026-09-25T11:50:00+09:00,,-0.9999999999999866,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.21317362161346617,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251120_BTC_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T14:52:27.597000+09:00,511_202609251150_NEAR_USDT_SHORT,2026-09-25T12:04:25.888503+09:00,4.506,4.504,3991.5029999999997,4.506,KLINE,261897.0,MEXC_TICKER,2026-09-25T12:04:21.897000+09:00,4.48632,SL,2026-09-25T12:00:00+09:00,,-0.9999999999999852,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.8817204301075331,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251150_NEAR_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T12:04:22.389000+09:00,511_202609250900_SPY_USDT_SHORT,2026-09-25T12:14:02.882446+09:00,767.86,767.85,6347.446,767.86,MEXC_TICKER,0.0,MEXC_TICKER,2026-09-25T12:13:56.535000+09:00,767.85,TIME,2026-09-25T12:13:56.535000+09:00,,-0.2895375224978516,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.005216892297253778,SIGNED_REFERENCE_TO_QUOTE_IMPACT,767.85,MEXC_TICKER,2026-09-25T12:13:56.535000+09:00,511_202609250900_SPY_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T13:53:49.571000+09:00,511_202609251050_USOIL_USDT_SHORT,2026-09-25T12:14:02.882446+09:00,92.87,92.85,3118.446,92.87,KLINE,239764.0,MEXC_TICKER,2026-09-25T12:13:59.764000+09:00,92.8136,TP,2026-09-25T12:10:00+09:00,,1.0000000000000155,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.12092624356777586,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251050_USOIL_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T14:52:33.110000+09:00,511_202609251150_PEPE_USDT_SHORT,2026-09-25T12:14:02.882446+09:00,4.3884e-06,4.3882e-06,3076.446,4.3884e-06,KLINE,239806.0,MEXC_TICKER,2026-09-25T12:13:59.806000+09:00,4.409035499999999e-06,SL,2026-09-25T12:10:00+09:00,,-0.99999999999997,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.9361765175172124,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251150_PEPE_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T15:03:57.107000+09:00,511_202609251200_NEAR_USDT_SHORT,2026-09-25T12:14:02.882446+09:00,4.493,4.492,3091.446,4.493,KLINE,239791.0,MEXC_TICKER,2026-09-25T12:13:59.791000+09:00,4.51848,SL,2026-09-25T12:10:00+09:00,,-0.9999999999999925,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-1.1334519572953712,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251200_NEAR_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T15:13:53.357000+09:00,511_202609251210_AVAX_USDT_SHORT,2026-09-25T12:34:23.282646+09:00,10.166,10.163,5285.646,10.166,KLINE,557997.0,MEXC_TICKER,2026-09-25T12:34:17.997000+09:00,10.09925,TP,2026-09-25T12:25:00+09:00,,1.0000000000000144,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,1.3940886699507449,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251210_AVAX_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T15:13:28.575000+09:00,511_202609251210_ZEC_USDT_SHORT,2026-09-25T12:44:22.017174+09:00,1553.49,1553.48,4932.174,1553.49,KLINE,557085.0,MEXC_TICKER,2026-09-25T12:44:17.085000+09:00,1547.4387,SL,2026-09-25T12:35:00+09:00,,-0.9999999999999891,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.786015820852882,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251210_ZEC_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T15:23:58.419000+09:00,511_202609251220_TAO_USDT_SHORT,2026-09-25T12:54:12.466109+09:00,293.79,293.73,1404.1090000000002,293.79,KLINE,251062.0,MEXC_TICKER,2026-09-25T12:54:11.062000+09:00,293.33595,TP,2026-09-25T12:50:00+09:00,,0.9999999999999843,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.24018859604489157,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251220_TAO_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T14:23:05.790000+09:00,511_202609251120_SILVER_USDT_LONG,2026-09-25T13:04:23.788221+09:00,63.67,63.66,5978.221,63.66,KLINE,557810.0,MEXC_TICKER,2026-09-25T13:04:17.810000+09:00,63.719800000000006,SL,2026-09-25T12:55:00+09:00,,-0.9999999999999993,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.21798875702686052,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251120_SILVER_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T15:24:08.046000+09:00,511_202609251220_UNI_USDT_SHORT,2026-09-25T13:14:19.717661+09:00,9.123,9.12,6768.661,9.123,KLINE,252949.0,MEXC_TICKER,2026-09-25T13:14:12.949000+09:00,9.142484999999999,SL,2026-09-25T13:10:00+09:00,,-0.9999999999999853,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.428382983401111,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251220_UNI_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T16:04:15.594000+09:00,511_202609251300_ENA_USDT_SHORT,2026-09-25T13:14:19.717661+09:00,0.22184,0.22183,2782.661,0.22184,KLINE,256935.0,MEXC_TICKER,2026-09-25T13:14:16.935000+09:00,0.22210499999999997,SL,2026-09-25T13:10:00+09:00,,-0.9999999999999701,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.0497737556560579,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251300_ENA_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T16:04:14.623000+09:00,511_202609251300_UNI_USDT_SHORT,2026-09-25T13:14:19.717661+09:00,9.123,9.12,6768.661,9.123,KLINE,252949.0,MEXC_TICKER,2026-09-25T13:14:12.949000+09:00,9.137459999999999,SL,2026-09-25T13:10:00+09:00,,-0.999999999999967,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.2960844698635828,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251300_UNI_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T15:13:41.953000+09:00,511_202609251210_PEPE_USDT_SHORT,2026-09-25T13:23:33.166363+09:00,4.4083e-06,4.4082e-06,5249.362999999999,4.4083e-06,KLINE,207917.0,MEXC_TICKER,2026-09-25T13:23:27.917000+09:00,4.4126535e-06,SL,2026-09-25T13:20:00+09:00,,-0.9999999999999734,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.19375042703894907,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251210_PEPE_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T15:54:01.893000+09:00,511_202609251250_AVAX_USDT_SHORT,2026-09-25T13:23:33.166363+09:00,10.245,10.244,5246.362999999999,10.245,KLINE,207920.0,MEXC_TICKER,2026-09-25T13:23:27.920000+09:00,10.215824999999999,SL,2026-09-25T13:20:00+09:00,,-0.9999999999999937,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.5937038858829286,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251250_AVAX_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T15:53:51.679000+09:00,511_202609251250_TAO_USDT_SHORT,2026-09-25T13:23:33.166363+09:00,295.94,295.91,5257.362999999999,295.94,KLINE,207909.0,MEXC_TICKER,2026-09-25T13:23:27.909000+09:00,295.07804999999996,SL,2026-09-25T13:20:00+09:00,,-0.9999999999999648,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.6280099451653812,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251250_TAO_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T16:04:11.674000+09:00,511_202609251300_WLD_USDT_SHORT,2026-09-25T13:23:33.166363+09:00,0.4331,0.433,2291.363,0.4331,KLINE,210875.0,MEXC_TICKER,2026-09-25T13:23:30.875000+09:00,0.43315499999999996,SL,2026-09-25T13:20:00+09:00,,-0.9999999999999825,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.020881670533650695,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251300_WLD_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T13:24:12.479000+09:00,511_202609251020_MUSTOCK_USDT_LONG,2026-09-25T13:33:02.715923+09:00,1085.63,1085.62,6766.923000000001,1085.62,MEXC_TICKER,0.0,MEXC_TICKER,2026-09-25T13:32:55.949000+09:00,1085.62,TIME,2026-09-25T13:32:55.949000+09:00,,0.130886432975972,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,-0.003686941773968681,SIGNED_REFERENCE_TO_QUOTE_IMPACT,1085.62,MEXC_TICKER,2026-09-25T13:32:55.949000+09:00,511_202609251020_MUSTOCK_USDT_LONG_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T15:33:58.547000+09:00,511_202609251230_DOGE_USDT_SHORT,2026-09-25T13:43:35.025250+09:00,0.09571,0.0957,4212.25,0.09571,KLINE,510813.0,MEXC_TICKER,2026-09-25T13:43:30.813000+09:00,0.09536444999999999,SL,2026-09-25T13:35:00+09:00,,-0.9999999999999734,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.7493940351986722,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251230_DOGE_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T16:04:08.683000+09:00,511_202609251300_ADA_USDT_SHORT,2026-09-25T13:43:35.025250+09:00,0.2496,0.2495,4202.25,0.2496,KLINE,510823.0,MEXC_TICKER,2026-09-25T13:43:30.823000+09:00,0.248436,SL,2026-09-25T13:35:00+09:00,,-0.9999999999999895,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,1.103559870550165,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251300_ADA_USDT_SHORT_B1_REFERENCE,
0,0,OBSERVED_EXPECTED_NOTIONAL,components,{},MISSING_FEE_CONFIG,2026-09-25T16:13:54.906000+09:00,511_202609251310_DOGE_USDT_SHORT,2026-09-25T13:43:35.025250+09:00,0.09571,0.0957,4212.25,0.09571,KLINE,210813.0,MEXC_TICKER,2026-09-25T13:43:30.813000+09:00,0.09550515,SL,2026-09-25T13:40:00+09:00,,-0.9999999999999866,"[""MISSING_FEE_CONFIG"", ""MISSING_SLIPPAGE_CONFIG""]",,,0.4521729980006659,SIGNED_REFERENCE_TO_QUOTE_IMPACT,,,,511_202609251310_DOGE_USDT_SHORT_B1_REFERENCE,
