time,symbol,event,direction,entry,sl,tp,exit,result_r,oi_change_pct,funding_rate,edge,volume_ratio5,rsi5,spread_pct,amount24,note,scan_time_jst,ticker_time_jst,price,bid,ask,volume24,change24,oi,rsi1,rsi15,ema9_1,ema21_1,ema9_5,ema21_5,ema9_15,ema21_15,macd1,macd_signal1,macd_hist1,macd5,macd_signal5,macd_hist5,macd15,macd_signal15,macd_hist15,volume_ratio1,volume_ratio15,atr1_pct,atr5_pct,atr15_pct,long_score,short_score,bias,btc_price,btc_ret_1m_pct,btc_ret_5m_pct,btc_ret_15m_pct,btc_ret_1h_pct,btc_rsi1,btc_rsi5,btc_rsi15,btc_rsi60,btc_ema9_1,btc_ema21_1,btc_ema9_5,btc_ema21_5,btc_ema9_15,btc_ema21_15,btc_ema9_60,btc_ema21_60,btc_macd1,btc_macd_signal1,btc_macd5,btc_macd_signal5,btc_macd15,btc_macd_signal15,btc_macd60,btc_macd_signal60,btc_volume_ratio1,btc_volume_ratio5,btc_volume_ratio15,btc_volume_ratio60,btc_atr1_pct,btc_atr5_pct,btc_atr15_pct,btc_atr60_pct
2026-08-25T22:10:59.446468,SILVER_USDT,OPEN,SHORT,67.87,68.107545,67.39491000000001,,,0.9163576381792417,0.0,19.0,2.228360617705,38.13559322033872,0.014734050390459871,225658233.841,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:20:57.087418,HYPE_USDT,WIN,SHORT,80.048,80.52337142857142,79.09725714285716,79.09725714285716,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:20:57.087570,ETH_USDT,OPEN,SHORT,2461.67,2470.466857142857,2444.076285714286,,,0.3283159630137146,0.0001,35.0,1.7566700344344457,38.728060177797815,0.0004062282921660308,2557538050.4872,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:20:57.087690,HYPE_USDT,OPEN,SHORT,79.204,79.65965714285713,78.29268571428571,,,1.5744306203702318,5e-05,28.0,1.1776040964068955,36.89822294022634,0.0012625624968496225,265030560.9328,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:20:57.087776,ZEC_USDT,OPEN,SHORT,820.82,828.757142857143,804.9457142857143,,,2.1697934538396875,0.0001,35.0,1.8861614116802237,37.99594021037094,0.0012182939012196224,211983946.0569,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:20:57.087849,PEPE_USDT,OPEN,SHORT,3.9647e-06,3.988185714285714e-06,3.917728571428572e-06,,,0.5205103642637172,0.0001,31.0,1.6958423026413765,37.15064758009553,0.005044517870194252,166006504.475,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:20:57.087956,WLD_USDT,OPEN,SHORT,0.3944,0.3966285714285714,0.3899428571428571,,,0.3077322827490077,0.0001,29.0,2.7891870803265686,43.54838709677425,0.025354969574033718,37502600.0674,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:31:08.873611,XAUT_USDT,WIN,SHORT,4632.5,4648.71375,4600.0725,4600.0725,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:31:08.873704,XAU_USDT,WIN,SHORT,4638.55,4654.784925000001,4606.08015,4606.08015,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:31:08.873884,SUI_USDT,OPEN,SHORT,0.7881,0.7930457142857144,0.7782085714285715,,,0.39572187373864576,0.0001,31.5,1.5613306921552248,18.14814814814818,0.012688745083109883,81219659.6056,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:31:08.873992,TAO_USDT,OPEN,SHORT,235.07,236.51942857142853,232.17114285714285,,,2.1586171844815434,5e-05,34.0,2.5736137385478557,39.13595933926302,0.012762155953546236,56381601.5787,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.766667,SPCXSTOCK_USDT,UNKNOWN,LONG,137.02,136.54043000000001,137.97914,,,,,,,,,,同一5分足でTP/SL双方到達・順序不明,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.766796,SAMSUNGSTOCK_USDT,WIN,LONG,187.3,186.64445000000003,188.6111,188.6111,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.766864,ETH_USDT,LOSS,SHORT,2461.67,2470.466857142857,2444.076285714286,2470.466857142857,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.766910,HYPE_USDT,LOSS,SHORT,79.204,79.65965714285713,78.29268571428571,79.65965714285713,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.766950,ZEC_USDT,LOSS,SHORT,820.82,828.757142857143,804.9457142857143,828.757142857143,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.766988,PEPE_USDT,LOSS,SHORT,3.9647e-06,3.988185714285714e-06,3.917728571428572e-06,3.988185714285714e-06,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.767027,WLD_USDT,LOSS,SHORT,0.3944,0.3966285714285714,0.3899428571428571,0.3966285714285714,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.767065,SUI_USDT,LOSS,SHORT,0.7881,0.7930457142857144,0.7782085714285715,0.7930457142857144,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.767108,TAO_USDT,LOSS,SHORT,235.07,236.51942857142853,232.17114285714285,236.51942857142853,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.767191,SOL_USDT,OPEN,SHORT,97.86,98.43257142857144,96.71485714285714,,,9.626569245285738,0.0001,13.0,1.7251223533670297,46.23655913978493,0.01021867974658197,1721388330.434,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:40:56.767279,XAUT_USDT,OPEN,SHORT,4599.0,4615.096500000001,4566.807,,,9.954569480337772,5e-05,26.0,1.4893051839753557,35.11904761904738,0.002174385736037482,490730420.7497,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:51:02.605744,BTC_USDT,OPEN,SHORT,78431.9,78714.24285714285,77867.21428571428,,,0.6649485598998677,0.0001,36.0,3.060324375126542,38.04161426774887,0.00012749914255713411,6402562026.61287,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:51:02.605850,XRP_USDT,OPEN,SHORT,1.4532,1.4632200000000002,1.43316,,,0.6723779996400647,5.9e-05,22.0,1.4725257156562788,38.778625954198546,0.006881365262867396,932552492.1696,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:51:02.605939,ZEC_USDT,OPEN,SHORT,817.77,827.0957142857143,799.1185714285714,,,0.8152696812785893,0.0001,26.0,1.3809730464429932,38.68282710280375,0.0012228377172054375,221268733.7667,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:51:02.605987,SAMSUNGSTOCK_USDT,OPEN,LONG,188.4,187.55657142857143,190.08685714285716,,,3.53330391477022,0.0,26.0,2.149997157844105,59.938366718027964,0.005307855626322136,173329791.4229,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:51:02.606030,PEPE_USDT,OPEN,SHORT,3.9423e-06,3.9711e-06,3.884700000000001e-06,,,0.9806802020355727,0.0001,25.0,1.3334921324384537,37.316356513222345,0.005073180630607476,170048428.145,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:51:02.606071,DOGE_USDT,OPEN,SHORT,0.08838,0.08890714285714285,0.08732571428571428,,,1.5981168757368018,0.0001,25.0,1.804643803715782,34.99999999999996,0.011314777098886765,142236317.051,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:51:02.606115,SUI_USDT,OPEN,SHORT,0.7858,0.7914657142857144,0.7744685714285715,,,0.6701909662917275,0.0001,29.0,1.9783844013601706,34.645669291338535,0.02545176889794973,83659261.3629,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:51:02.606159,TAO_USDT,OPEN,SHORT,234.43,236.20171428571427,230.88657142857144,,,0.6535899728963467,5e-05,24.0,1.3701270516974065,39.43925233644869,0.012796996971377867,57074152.2008,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T22:51:02.606220,KORU_USDT,OPEN,LONG,20.68,20.47342857142857,21.09314285714286,,,14.780072117670715,-0.000239,32.0,5.205284099557813,61.70212765957453,0.048355899419719586,37376376.67371,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:01:18.992432,SOL_USDT,WIN,SHORT,97.86,98.43257142857144,96.71485714285714,96.71485714285714,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:01:18.992530,SAMSUNGSTOCK_USDT,LOSS,LONG,188.4,187.55657142857143,190.08685714285716,187.55657142857143,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:01:18.992582,KORU_USDT,LOSS,LONG,20.68,20.47342857142857,21.09314285714286,20.47342857142857,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:01:18.992630,SOL_USDT,OPEN,SHORT,96.97,97.6737142857143,95.56257142857142,,,9.762321468898797,0.0001,20.0,1.760857779651828,36.08870967741943,0.010312467773543485,1677428036.416,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:01:18.992695,SNDKSTOCK_USDT,OPEN,SHORT,1522.37,1542.6491428571428,1481.811714285714,,,3.2262139874395377,0.0,22.0,1.763104510795009,43.7020887544834,0.0006568705373851892,247546764.29415,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:01:18.992796,SPCXSTOCK_USDT,OPEN,LONG,138.2,137.44657142857142,139.70685714285713,,,0.8893778001695097,0.0,27.5,2.1574779865286375,55.32467532467529,0.0072358900144652,41447523.6812,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:11:02.127354,TUT_USDT,LOSS,SHORT,0.04589,0.04688428571428571,0.04390142857142857,0.04688428571428571,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:11:02.127490,BTC_USDT,LOSS,SHORT,78431.9,78714.24285714285,77867.21428571428,78714.24285714285,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:11:02.127577,SUI_USDT,LOSS,SHORT,0.7858,0.7914657142857144,0.7744685714285715,0.7914657142857144,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:11:02.127630,SOL_USDT,LOSS,SHORT,96.97,97.6737142857143,95.56257142857142,97.6737142857143,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:11:02.127672,SPCXSTOCK_USDT,LOSS,LONG,138.2,137.44657142857142,139.70685714285713,137.44657142857142,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:21:02.382246,XRP_USDT,LOSS,SHORT,1.4532,1.4632200000000002,1.43316,1.4632200000000002,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:21:02.382378,PEPE_USDT,LOSS,SHORT,3.9423e-06,3.9711e-06,3.884700000000001e-06,3.9711e-06,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:21:02.382550,SKHYSTOCK_USDT,OPEN,SHORT,157.63,158.89,155.10999999999999,,,1.4301902769475991,0.000246,37.0,2.9485998296787304,36.34311512415364,0.006343970056473594,47404229.0897,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:21:02.382621,AAVE_USDT,OPEN,SHORT,128.48,129.43399999999997,126.57199999999999,,,0.9014190740653463,0.0001,22.5,1.2176037403790085,44.37956204379572,0.007783312577826047,42319759.7495,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:31:04.746432,SILVER_USDT,LOSS,SHORT,67.87,68.107545,67.39491000000001,68.107545,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:31:04.746528,ZEC_USDT,LOSS,SHORT,817.77,827.0957142857143,799.1185714285714,827.0957142857143,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:31:04.746591,DOGE_USDT,LOSS,SHORT,0.08838,0.08890714285714285,0.08732571428571428,0.08890714285714285,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:31:04.746659,AAVE_USDT,LOSS,SHORT,128.48,129.43399999999997,126.57199999999999,129.43399999999997,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:31:04.746759,SOXL_USDT,OPEN,SHORT,114.04,116.13057142857144,109.85885714285715,,,25.213415266210536,0.0,26.0,1.6108646279683065,36.99851411589897,0.01753770606804281,1312114976.8017,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:31:04.746939,TUT_USDT,OPEN,LONG,0.04811,0.047355714285714286,0.04961857142857143,,,4.334121995002889,5e-05,28.5,1.542397301554865,79.57198443579765,0.02078569943879248,35187039.874,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:40:58.051232,XAUT_USDT,LOSS,SHORT,4599.0,4615.096500000001,4566.807,4615.096500000001,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:40:58.051331,TAO_USDT,LOSS,SHORT,234.43,236.20171428571427,230.88657142857144,236.20171428571427,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25T23:40:58.051410,SOXL_USDT,LOSS,SHORT,114.04,116.13057142857144,109.85885714285715,116.13057142857144,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:01:18.293354,SKHYSTOCK_USDT,LOSS,SHORT,157.63,158.89,155.10999999999999,158.89,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:11:00.274927,HYPE_USDT,OPEN,LONG,81.167,80.62605714285715,82.24888571428572,,,10.966093416931754,5e-05,28.0,1.2497048732836367,65.40388227927369,0.0012320277945529277,268247388.8868,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:20:56.985523,AAVE_USDT,OPEN,SHORT,128.33,128.9617142857143,127.06657142857145,,,0.8637355883603592,0.0001,31.0,2.851406311670928,38.38028169014069,0.007792410192487591,38187220.4871,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:20:56.985640,WLD_USDT,OPEN,SHORT,0.3943,0.39673428571428565,0.38943142857142854,,,5.2272253175624455,6e-05,10.0,1.500846738476743,44.02515723270433,0.025361399949288484,37108607.052,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:31:08.145765,HYPE_USDT,LOSS,LONG,81.167,80.62605714285715,82.24888571428572,80.62605714285715,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:31:08.145897,MUSTOCK_USDT,OPEN,LONG,933.84,928.0217142857143,945.4765714285713,,,7.09895485695668,0.000104,24.0,1.16303229052174,74.07917383821004,0.0010708472543588402,502227345.2443,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:31:08.146003,TAO_USDT,OPEN,SHORT,233.78,235.09228571428574,231.15542857142856,,,0.801940767583005,5e-05,35.0,2.141695434227602,44.38902743142142,0.004277525879039836,52203749.7824,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:40:57.209387,AAVE_USDT,LOSS,SHORT,128.33,128.9617142857143,127.06657142857145,128.9617142857143,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:40:57.209569,SILVER_USDT,OPEN,LONG,68.81,68.56916500000001,69.29167,,,8.806848895565105,3.2e-05,27.5,1.1290696519126853,82.3529411764701,0.014532771399492668,230785037.7406,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:40:57.209693,USOIL_USDT,OPEN,SHORT,81.63,81.915705,81.05859,,,3.344019260102086,0.0,23.0,11.071122998416781,27.461139896373226,0.024500796275874093,69279047.49683,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T00:51:07.241047,MUSTOCK_USDT,LOSS,LONG,933.84,928.0217142857143,945.4765714285713,928.0217142857143,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T01:01:19.067011,USOIL_USDT,LOSS,SHORT,81.63,81.915705,81.05859,81.915705,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T01:01:19.067192,HYPE_USDT,OPEN,LONG,81.624,81.17108571428571,82.52982857142855,,,1.1863360695793055,5e-05,35.0,1.5391956951204657,61.48174157303382,0.0012251298637714091,266108599.8276,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T01:31:14.641901,HYPE_USDT,LOSS,LONG,81.624,81.17108571428571,82.52982857142855,81.17108571428571,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T01:31:14.642045,ZEC_USDT,OPEN,SHORT,802.27,808.4971428571429,789.8157142857143,,,2.9505255838488966,0.0001,24.0,1.9926688248518047,38.8386123680241,0.0012464631607801496,212201727.394,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T01:31:14.642117,SUI_USDT,OPEN,SHORT,0.7867,0.7899142857142857,0.7802714285714285,,,1.8831420459877397,0.0001,27.0,2.295348517749494,39.26701570680636,0.01271132579127863,79188372.8365,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T01:41:09.002071,ENA_USDT,OPEN,LONG,0.1517,0.15023342857142857,0.15463314285714286,,,8.686127738070667,5e-05,13.5,3.1117778932529894,78.49999999999994,0.006591957811476599,40786191.3512,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T01:50:57.707212,TAO_USDT,LOSS,SHORT,233.78,235.09228571428574,231.15542857142856,235.09228571428574,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T01:50:57.707330,ZEC_USDT,LOSS,SHORT,802.27,808.4971428571429,789.8157142857143,808.4971428571429,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T02:11:08.577087,SNDKSTOCK_USDT,WIN,SHORT,1522.37,1542.6491428571428,1481.811714285714,1481.811714285714,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T02:11:08.577188,WLD_USDT,WIN,SHORT,0.3943,0.39673428571428565,0.38943142857142854,0.38943142857142854,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T02:11:08.577265,SUI_USDT,WIN,SHORT,0.7867,0.7899142857142857,0.7802714285714285,0.7802714285714285,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T02:11:08.577319,ENA_USDT,LOSS,LONG,0.1517,0.15023342857142857,0.15463314285714286,0.15023342857142857,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T02:11:08.577463,PEPE_USDT,OPEN,SHORT,3.9261e-06,3.9468685714285714e-06,3.884562857142858e-06,,,1.6533425301010527,0.0001,22.0,1.786141316255689,22.59759759759757,0.005094113751549668,126189885.2,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T02:11:08.577573,AAVE_USDT,OPEN,SHORT,127.47,128.26885714285714,125.87228571428574,,,0.6891985534024059,0.0001,19.0,7.762778350550048,36.28762541806035,0.007844983133290276,36437784.7839,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T02:20:59.207919,SOL_USDT,OPEN,SHORT,97.87,98.24971428571429,97.11057142857143,,,0.538521996179854,0.0001,18.0,1.186350050324584,40.6392694063925,0.010217635639118336,1649232160.119,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26T02:31:02.415171,ZEC_USDT,OPEN,SHORT,796.55,802.8259999999999,783.9979999999999,,,3.331072601479288,0.0001,33.0,1.988447933164991,38.17358130662845,0.001255413972756375,213733523.3955,OI_FUNDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
