time,symbol,event,direction,edge,entry,sl,tp,exit,result_r,rsi1,rsi5,rsi15,spread_pct,amount24,volume_ratio1,volume_ratio5,note,scan_time_jst,ticker_time_jst,price,bid,ask,volume24,change24,funding_rate,oi,oi_change_pct,ema9_1,ema21_1,ema9_5,ema21_5,ema9_15,ema21_15,macd1,macd_signal1,macd_hist1,macd5,macd_signal5,macd_hist5,macd15,macd_signal15,macd_hist15,volume_ratio15,atr1_pct,atr5_pct,atr15_pct,long_score,short_score,bias,btc_price,btc_ret_1m_pct,btc_ret_5m_pct,btc_ret_15m_pct,btc_ret_1h_pct,btc_rsi1,btc_rsi5,btc_rsi15,btc_rsi60,btc_ema9_1,btc_ema21_1,btc_ema9_5,btc_ema21_5,btc_ema9_15,btc_ema21_15,btc_ema9_60,btc_ema21_60,btc_macd1,btc_macd_signal1,btc_macd5,btc_macd_signal5,btc_macd15,btc_macd_signal15,btc_macd60,btc_macd_signal60,btc_volume_ratio1,btc_volume_ratio5,btc_volume_ratio15,btc_volume_ratio60,btc_atr1_pct,btc_atr5_pct,btc_atr15_pct,btc_atr60_pct
2026-08-28T11:40:56.958230,SILVER_USDT,LOSS,SHORT,44.0,68.72,68.98228571428572,68.19542857142856,68.98228571428572,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T12:11:04.196423,HYPE_USDT,WIN,SHORT,37.0,83.867,84.25460000000001,83.0918,83.0918,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T12:11:04.196552,TAO_USDT,WIN,SHORT,35.0,246.98,248.52971428571428,243.88057142857144,243.88057142857144,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T12:11:04.196643,ETH_USDT,OPEN,SHORT,35.5,2486.26,2494.9619100000004,2468.85618,,,38.02816901408465,14.883720930231746,33.60667958848927,0.0004022105491870632,2147393452.6885,0.6001762206150757,0.5391089837819311,HIGH_EDGE,2026-08-28 12:10:37.764,2026-08-28 12:10:32.851,2486.26,2486.25,2486.26,85546450.0,-0.0136,2.4e-05,96123104.0,-0.08519925197289499,2487.7934329994787,2489.438041624677,2492.6245405526292,2499.8983095946423,2503.0672681521037,2506.978021637356,-1.8565508852702806,-1.7295014046251602,-0.12704948064512034,-6.896733344789482,-5.285221294625356,-1.6115120501641256,-2.5989365668920072,0.08894244341848434,-2.6878790103104917,1.6600491498151313,0.07213933492761708,0.2342301862464657,0.37661272065557927,1.5,37.0,SHORT,79777.5,-0.03395794227401155,-0.10092902285429507,-0.14611605039190623,-0.7281855009071253,43.608675588372456,16.40783254557769,42.03837124585125,60.198038716250764,79823.92975782658,79858.41926589895,79945.36016917725,80145.88594556942,80216.05362430669,80262.76358166199,80165.07558928353,79883.89285795442,-41.076051368785556,-40.32204481261667,-183.18652244836267,-132.71685635657903,1.1872584003140219,77.84153987414683,330.457083093861,352.5502080260001,1.0590443889143248,0.6109181136275411,0.9297322794919435,0.886774550879456,0.07027581174427298,0.2290208929298906,0.3890373673207158,0.7166270475474193
2026-08-28T12:51:04.662098,XAU_USDT,OPEN,SHORT,35.0,4582.32,4598.35812,4550.243759999999,,,32.36409608091216,33.61998361998123,32.45738636363609,0.000654690200611368,593374370.15595,0.42593055208593555,0.8479066393562561,HIGH_EDGE,2026-08-28 12:50:37.525,2026-08-28 12:50:29.837,4582.32,4582.32,4582.35,128984903.0,-0.0067,4e-05,63739269.0,2.226659793312452,4582.993161567233,4584.493188941601,4586.01174762484,4587.19235760784,4587.5397078255955,4592.083691434365,-1.5452104300075007,-1.3729860215443297,-0.172224408463171,-1.323437466242467,-1.0846933800212977,-0.23874408622116938,-4.890724650607808,-4.711916560979035,-0.17880808962877293,0.5882106402566785,0.018643082855099205,0.07259267295668168,0.17608048823677594,1.0,36.0,SHORT,79800.0,-0.014659504809441587,0.022812220330949023,-0.11230539053354086,-0.7281855009071253,37.08726415094298,35.00183576061657,42.11174204820699,60.198038716250764,79810.92532606727,79839.17930543718,79867.61193074487,79997.3168964921,80027.16825564459,80155.6641197264,80165.07558928353,79883.89285795442,-29.350465740266372,-26.626708953373626,-145.30525096874044,-147.4137510301729,-78.53259531247022,11.556923607239362,330.457083093861,352.5502080260001,0.604754620939924,0.5312654655037691,0.6010162644504266,0.886774550879456,0.04392230576440947,0.1697278911564623,0.40952380952380796,0.7164249910490507
2026-08-28T13:10:58.551997,BTC_USDT,OPEN,SHORT,35.0,79591.6,79870.17060000001,79034.45880000001,,,24.444444444442937,34.43277790458778,37.074286700910804,0.00012564139933267938,4636255483.66117,2.4975127338467864,2.5110444749498115,HIGH_EDGE,2026-08-28 13:10:31.515,2026-08-28 13:10:27.702,79591.6,79591.6,79591.7,580056616.0,-0.0084,8.7e-05,560425178.0,0.04939940315966373,79698.13351018657,79747.29852389486,79781.60616683098,79913.38452391762,79978.39460451565,80121.81259299902,-46.17821559717413,-32.08526625104504,-14.092949346129089,-146.83283045361168,-144.0178999134063,-2.8149305402053812,-96.78507126834302,-10.1126275414636,-86.67244372687942,0.5057303511187737,0.05573990938024771,0.14762864422878666,0.3949627132224277,2.0,37.0,SHORT,79615.2,-0.03415266240092851,-0.16226804072000953,0.0018801280492543413,-0.13105848187462082,24.444444444442937,34.43277790458778,37.074286700910804,54.8384946164873,79698.13351018657,79747.29852389486,79781.60616683098,79913.38452391762,79978.39460451565,80121.81259299902,80088.72047142497,79874.75054340727,-46.17821559717413,-32.08526625104504,-146.83283045361168,-144.0178999134063,-96.78507126834302,-10.1126275414636,280.3676906683395,338.11069414418876,2.4975127338467864,2.5110444749498115,0.5057303511187737,0.49691994386818256,0.055723386632564195,0.14758488328861696,0.3948456360809768,0.6838518272892615
2026-08-28T13:10:58.552260,XRP_USDT,OPEN,SHORT,36.0,1.4222,1.4271776999999999,1.4122446,,,26.24113475177289,31.835205992509557,36.982643524699505,0.0070313598649971165,492380508.1275,5.832943007310292,2.1953260181461345,HIGH_EDGE,2026-08-28 13:10:35.271,2026-08-28 13:10:27.718,1.4222,1.4222,1.4223,341612269.0,-0.0292,1e-05,135743212.0,0.4737342159713159,1.4264215569337575,1.428190521941881,1.4288162376892928,1.4324242633245663,1.4348928380803758,1.4411276510127426,-0.001576244850847841,-0.0009735325113487199,-0.0006027123394991211,-0.004162332905584876,-0.004155079004820427,-7.253900764448741e-06,-0.005519203948649132,-0.0035750689472924257,-0.001944135001356706,0.25784919787087196,0.12606223757960566,0.2747252747252768,0.6755127870301515,0.0,36.0,SHORT,79615.2,-0.03415266240092851,-0.16226804072000953,0.0018801280492543413,-0.13105848187462082,24.444444444442937,34.43277790458778,37.074286700910804,54.8384946164873,79698.13351018657,79747.29852389486,79781.60616683098,79913.38452391762,79978.39460451565,80121.81259299902,80088.72047142497,79874.75054340727,-46.17821559717413,-32.08526625104504,-146.83283045361168,-144.0178999134063,-96.78507126834302,-10.1126275414636,280.3676906683395,338.11069414418876,2.4975127338467864,2.5110444749498115,0.5057303511187737,0.49691994386818256,0.055723386632564195,0.14758488328861696,0.3948456360809768,0.6838518272892615
2026-08-28T13:20:58.287320,ETH_USDT,LOSS,SHORT,35.5,2486.26,2494.9619100000004,2468.85618,2494.9619100000004,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T13:20:58.287432,BTC_USDT,LOSS,SHORT,35.0,79591.6,79870.17060000001,79034.45880000001,79870.17060000001,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T13:20:58.287526,XRP_USDT,LOSS,SHORT,36.0,1.4222,1.4271776999999999,1.4122446,1.4271776999999999,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T13:20:58.287620,ENA_USDT,OPEN,SHORT,42.0,0.15863,0.161546,0.152798,,,34.36563436563429,28.879037365421155,37.56676557863502,0.006303977810004413,75078058.5761,2.2174922491885494,1.8241144950389074,HIGH_EDGE,2026-08-28 13:20:43.806,2026-08-28 13:20:25.730,0.15863,0.15855,0.15856,45779856.0,-0.0225,-4.9e-05,20568344.0,-12.313594900017513,0.1603134843419214,0.16118895230452762,0.16196105808630357,0.16585093829242692,0.16758136764207765,0.17048458969275018,-0.0009059273302282067,-0.0007680944620398015,-0.00013783286818840523,-0.0040903999462907625,-0.0037702343495542383,-0.0003201655967365242,-0.001498576457700601,0.0008729067692856422,-0.0023714832269862434,2.042977295772632,0.6610171017912277,1.5318666078295402,3.404598301528268,0.0,42.0,SHORT,79877.7,-0.07180825444643057,0.06940416399927611,0.04888241022870701,-0.13105848187462082,69.81903093987094,54.87259288076237,38.07136788445211,54.8384946164873,79852.21502825229,79810.52521289681,79807.33594677135,79902.61429487563,79947.17568361251,80094.58388030124,80088.72047142497,79874.75054340727,27.933597142633516,2.70209483333369,-120.35102227680909,-137.90395140552135,-106.8715141681896,-29.465564656093896,280.3676906683395,338.11069414418876,0.7927127666737358,1.6111908929641645,1.0930159569496052,0.49691994386818256,0.07656347498380851,0.1545308819429097,0.4034113579706395,0.6816045028837838
2026-08-28T13:50:57.740331,SKHYNIXSTOCK_USDT,OPEN,SHORT,38.0,1222.24,1226.51784,1213.68432,,,44.73358116480734,47.47081712062257,34.590616375344894,0.0008181699175277283,81924917.6578,0.4840649107007587,1.393284054182691,HIGH_EDGE,2026-08-28 13:50:44.079,2026-08-28 13:50:25.856,1222.24,1222.03,1222.04,66183883.0,-0.0108,5e-05,17404634.0,1.9341660699151306,1223.234072236842,1223.7403032919624,1224.5797211311185,1226.8655737046458,1228.217821826654,1231.4471131819212,-0.6258507562690738,-0.6849459790808069,0.05909522281173307,-2.5482233238180925,-2.453049787728326,-0.09517353608976631,-2.7490491125083736,-1.4858739775714167,-1.2631751349369569,1.7479480635362197,0.08713509621678278,0.2839049613823795,0.5486413704112362,1.0,39.0,SHORT,79604.9,-0.008164659835149237,-0.10014469528027703,-0.1258380324145846,-0.13105848187462082,38.55376545522658,37.98577466240571,26.295851427515444,54.8384946164873,79654.11756756222,79687.72853872733,79710.3525976317,79810.00451686083,79868.74843751329,80031.74531527204,80088.72047142497,79874.75054340727,-35.853160083832336,-32.797682386679135,-117.35510907246498,-119.68064795421608,-130.78090164820605,-63.677188807582226,280.3676906683395,338.11069414418876,1.0487943952389316,1.074169946867606,0.8608602823717315,0.49691994386818256,0.04254942669537724,0.14266889170318223,0.37748035251957573,0.6839403102070352
2026-08-28T14:51:03.104860,ENA_USDT,LOSS,SHORT,42.0,0.15863,0.161546,0.152798,0.161546,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T15:10:59.737085,USOIL_USDT,OPEN,SHORT,39.0,82.88,83.17008,82.29983999999999,,,29.78723404255338,35.51401869158897,35.16483516483501,0.02413127413128648,25641917.13393,5.7359938522433,1.8572454118161794,HIGH_EDGE,2026-08-28 15:10:56.688,2026-08-28 15:10:25.731,82.88,82.88,82.9,31025171.0,0.0043,0.0,68039911.0,0.42284952835440803,82.996610298631,83.02875570073107,83.03833247689971,83.07722295792335,83.11638510597825,83.15698133377568,-0.02536794670005804,-0.008559507607383688,-0.016808439092674356,-0.034038979884016385,-0.01921621723715984,-0.014822762646856544,-0.04146003487126393,-0.04074322463752145,-0.000716810233742482,1.442685015775334,0.07670297848869405,0.16288610038609924,0.18787920573634917,0.0,39.0,SHORT,79858.7,-0.024161846816398644,0.06641129643621947,-0.16105542061158445,0.05199940213247058,70.50522156364687,63.15389624484457,37.93397231096843,37.351282367955086,79812.75699414156,79782.29069703534,79766.26952548287,79752.20313606119,79744.83638400394,79898.111882646,79926.92910171337,79833.6667050728,25.94014528475236,12.57699474101258,-11.552724401801242,-43.32641303653609,-148.22388782804774,-121.89553686026697,181.6093014224316,288.57797994191026,0.7176467165534338,0.6413768994625908,0.5718514878482158,0.6091052890912751,0.04680588518041576,0.12575783406012037,0.2468467072824496,0.5866880234356793
2026-08-28T15:21:01.040047,SKHYNIXSTOCK_USDT,WIN,SHORT,38.0,1222.24,1226.51784,1213.68432,1213.68432,2.0,,,,,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T15:51:02.791890,XAU_USDT,LOSS,SHORT,35.0,4582.32,4598.35812,4550.243759999999,4598.35812,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T16:01:15.959353,XAUT_USDT,LOSS,SHORT,38.0,4578.1,4594.123350000001,4546.0533000000005,4594.123350000001,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T16:01:15.959498,XAU_USDT,OPEN,LONG,36.5,4612.38,4596.23667,4644.66666,,,92.70302079246859,90.36144578313176,65.22010225713944,0.000650423425644577,558955976.59855,1.747437790319548,3.217962797472831,HIGH_EDGE,2026-08-28 16:00:50.059,2026-08-28 16:00:43.708,4612.38,4612.38,4612.41,121615729.0,-0.0002,2.8e-05,66041893.0,4.948430941184209,4608.918949486701,4602.222473652551,4596.724381605512,4589.96271839908,4590.578534693472,4588.964768294025,6.686470072589145,5.482062927643883,1.2044071449452627,5.190132652929606,1.8019678909129477,3.388164762016658,-0.32451499082435475,-3.3249045436099087,3.000389552785554,3.695501928739254,0.06680777757748775,0.11933721233475013,0.17962526938369616,39.0,2.5,LONG,79864.5,-0.041928458784950814,-0.06831908767742106,0.03732712717653215,0.259610809752231,53.55236139630472,52.18558854244389,49.65048931495906,40.83663789751968,79902.11631865389,79889.39552821696,79855.11714398756,79816.53195464464,79803.8262628883,79881.05434781413,79914.44328137187,79836.47565112512,19.24108557861473,26.584914635365937,27.684075511671836,11.281331523533876,-96.44509744372044,-115.44717965997825,162.37124822218902,263.30584803926087,0.8876625200068844,0.8881325538462063,0.7666268931557568,0.463277065376011,0.028745115610991568,0.09771013940575875,0.20383631919420322,0.575295835893474
2026-08-28T16:11:00.645852,USOIL_USDT,LOSS,SHORT,39.0,82.88,83.17008,82.29983999999999,83.17008,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T17:11:00.472096,NVIDIA_USDT,OPEN,SHORT,40.5,225.77,226.56019500000002,224.18961000000002,,,33.333333333332746,7.7419354838712025,43.8818565400845,0.004429286441950173,46515705.3136,2.7988490329598448,4.6562304130145025,HIGH_EDGE,2026-08-28 17:10:52.205,2026-08-28 17:10:32.718,225.77,225.78,225.79,20590236.0,-0.0015,0.0,11283107.0,0.5886380937497185,226.00707722753566,226.16180455594937,226.25412322545418,226.39125645407475,226.47173825053608,226.49229267253173,-0.1481593607485081,-0.10910967683133113,-0.039049683917176975,-0.09786018272990304,-0.014910115347156255,-0.0829500673827468,-0.015252992177238411,-0.007451556729542433,-0.007801435447695978,6.107675116427215,0.06897031745328795,0.08921848404507546,0.12243813235973412,1.5,42.0,SHORT,79785.2,0.028584897144522874,0.0519162618284985,0.10444855311731271,-0.27634305605118303,72.67002518891688,45.48148148148139,45.1205193728848,35.7911415727024,79735.86300676753,79699.90578541765,79697.9268236618,79717.76383291122,79714.79507727851,79810.13088453341,79860.31462509866,79818.96303317245,29.357542453406495,15.488486356990833,-25.58035847095016,-30.23143562688431,-107.41182405689324,-108.32218247545013,127.85140796545602,236.20008009285073,0.7771777492482265,1.3673524596177842,1.0427042182357114,0.6347184491046935,0.05063595754600766,0.11443225059284022,0.2064292625699981,0.5484189334076297
2026-08-28T17:20:57.099697,SPCXSTOCK_USDT,LOSS,LONG,39.0,140.68,140.18762,141.66476,140.18762,-1.0,,,,,,,,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28T17:51:03.732249,SOL_USDT,OPEN,SHORT,35.0,105.77,106.140195,105.02960999999999,,,9.99999999999983,28.260869565217334,40.836012861736485,0.009454476694719785,1991165226.849,2.4413071591055657,2.8517689579936136,HIGH_EDGE,2026-08-28 17:50:34.797,2026-08-28 17:50:28.726,105.77,105.85,105.86,186259422.0,-0.0127,-9e-06,32619669.0,-4.28591033517554,106.17941232461921,106.33260917277924,106.39917782137236,106.58755529132156,106.64998132611008,106.95176410670209,-0.12690616295543578,-0.06137110164794303,-0.06553506130749275,-0.19039087809042599,-0.1591023562546789,-0.031288521835747096,-0.3247703199875076,-0.2976670799043305,-0.027103240083177105,0.3427574149385136,0.1067005226974962,0.22555680114534257,0.39236078283067044,1.0,36.0,SHORT,79479.9,-0.058596819927955866,-0.2542590907664868,-0.08125666950480193,-0.27634305605118303,14.436983471072978,40.91760299625421,52.406343051035236,35.7911415727024,79596.29242438232,79663.2544800763,79676.30121015145,79705.3730540668,79712.87187956729,79785.77847129303,79860.31462509866,79818.96303317245,-55.324033505501575,-27.795141281481357,-26.263198129687225,-14.869950292209854,-90.264046866243,-101.32206502354992,127.85140796545602,236.20008009285073,3.204634590505813,2.48473403214072,0.7956085519686714,0.6347184491046935,0.05273570514593612,0.12053361919176632,0.19559302774303988,0.5505255326908365
